Country Name,Country Code,year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
Afghanistan,AFG,2009,45.6705551147461,33.3787377018912,4.843049327354261,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,7.559673049199168,NA,29.297501054725895,3644341667.5139813,NA,11.936709248537205,0.27445153451089815,7793000,NA,40.903,6514000,2040.7,2,130.8,8.584,56.951000213623,74.4260025024414,53.9420013427734,258.97398206673523,4.521493648145772,116.85,2.0678246484698097,13500,438.07603440694083,652860,3192000,NA,101.92,0,66.5,NA,0.17921146953405018,28394813,NA,NA,NA,21714081,76.47200000000001,2.1253945331988184,NA,652860
Afghanistan,AFG,2010,42.7,30.2188002485248,5.001186990583208,58.06911129491774,379110,NA,NA,NA,NA,NA,NA,10.76704556679717,NA,26.21006853745515,4156019104.8034935,NA,11.936709248537205,0.26701609124008024,7793000,NA,39.829,5957000,2011.1,2,125.38,8.25,54.685001373291,72.9660034179688,51.5120010375977,275.8193312260855,4.254972411138201,115.98,2.0678246484698097,13500,543.303041863931,652860,2962000,NA,105.45,0,64.1,NA,0.18074319149587967,29185507,NA,NA,NA,22257743,76.263,2.472900395934978,NA,652860
Afghanistan,AFG,2011,43.2220189082037,29.5728807664918,5.391717225006595,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,12.87900880172082,NA,23.743663987754335,4227391496.7923484,NA,11.933645804613546,0.25868755726130926,7791000,NA,38.75,4681020,1659.9,2,113.4,7.936,53.6199989318848,72.4020004272461,50.273998260498,269.37441154932526,6.610062893081761,110.74,2.0678246484698097,13500,591.1627590359257,652860,2820000,31.4488506317139,107.94,0,61.7,NA,0.18227491345770916,30117413,NA,NA,NA,22904895,76.05199999999999,2.866069510197269,NA,652860
Afghanistan,AFG,2012,69.1,60.8491567562828,5.4655763650751785,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,0.23660447377448374,NA,24.390873626370983,4878564614.780424,NA,11.932114082651717,0.24998896069287826,7790000,327,37.69,6379000,2029.6,2,133.91,7.645,51.435001373291,70.8610000610352,47.8680000305176,1346.5841725178616,28.06564906931964,122.13,2.0678246484698097,13500,641.8714791575386,652860,3143000,NA,109.26,0,59.5,521769,0.18380663541953865,31161376,NA,NA,NA,23632788,75.84,3.1284426674306127,NA,652860
Afghanistan,AFG,2013,68.9332656860352,61.2821986356521,5.518332893695595,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,0.0369922318818034,NA,22.81066273617663,4690116231.875161,NA,11.92445547284257,0.24124881169078416,7785000,NA,36.67,6520329,2048.5,1.5,133.42,7.38,49.8419990539551,69.9130020141602,45.9169998168945,672.171895853885,14.879304150610148,119.31,2.0678246484698097,13500,637.1655231870242,652860,3182922,NA,103.97,0.00483812902928776,57.2,NA,0.1914652452286861,32269589,NA,NA,NA,24404522,75.627,3.213337314634812,NA,652860
Afghanistan,AFG,2014,89.5,86.5005119066394,5.742548140332366,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,0.04752302170832737,NA,22.13704137195736,4534747493.953625,NA,11.903011365376956,0.2328682979493985,7771000,327,35.706,6748125,2017.5,1.5,143.04,7.141,48.451000213623,69.1179962158203,44.1479988098145,590.0670552108793,12.116458628233175,123.66,2.0678246484698097,13500,613.856689167623,652860,3344733,NA,101.71,0.00698947602309555,55.2,NA,0.21290935269429892,33370794,NA,NA,NA,25165917,75.413,3.072213606680492,NA,652860
Afghanistan,AFG,2015,71.5,64.573353938483,5.710894223160116,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,14.799065966117162,NA,20.6343227166798,4107697613.764203,NA,11.89382103360598,0.22563751897759732,7765000,NA,34.809,5809811,2133,1.5,137.04,6.929,47.1139984130859,68.4700012207031,42.3810005187988,590.0670552108793,12.125820991629105,119,2.0678246484698097,13500,578.4663529417084,652860,2723762,NA,98.9,0.00530833331643074,53.2,NA,0.22209968446527587,34413603,NA,NA,NA,25877997,75.197,2.7902491901440833,NA,652860
Afghanistan,AFG,2016,97.7,97.0993597954095,6.481139541018201,58.06757957295592,379100,NA,NA,NA,NA,NA,NA,16.359109215247074,NA,21.081086211038883,4081855308.9672017,NA,11.838679042980118,0.2184374428399886,7729000,NA,33.981,5534902,1981.6,1.5,147.96,6.742,45.8030014038086,67.536003112793,40.6570014953613,590.0670552108793,12.182300426963385,125.41,2.0678246484698097,13500,547.228110150363,652860,2793133,NA,98.7,0.00613247222068337,51.3,NA,0.27724167509113745,35383128,NA,NA,NA,26530269,74.98,2.489323659783469,NA,652860
Afghanistan,AFG,2017,97.7,97.0919732441472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.466505165881017,4132547603.4943137,NA,NA,NA,NA,NA,33.211,4897143,2024.7,1.5,NA,6.575,43.9889984130859,66.2180023193359,38.3580017089844,NA,NA,NA,NA,NA,556.3020024040596,652860,2418725,NA,NA,0.00615666856363582,49.6,-314602,NA,36296400,NA,NA,NA,27131559,74.75,2.2411281518767456,NA,652860
Afghanistan,AFG,2018,98.7132034301758,98.2728721849277,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.113303601123807,1.8953846107069536,20.252763569497297,3946126414.1866574,NA,NA,NA,NA,NA,32.487,NA,NA,1.5,NA,6.423,43.3839988708496,65.6959991455078,37.5979995727539,NA,NA,NA,NA,NA,524.1628809254045,652860,NA,43.019718170166,NA,0.00665371757193108,48,NA,NA,37172386,NA,NA,NA,27695286,74.505,2.0564629123763947,NA,652860
Afghanistan,AFG,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.13438978339355,4036954572.915848,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,42.8390007019043,65.2300033569336,36.976001739502,NA,NA,NA,NA,NA,502.1154869130673,NA,NA,NA,NA,NA,46.5,NA,NA,38041754,NA,NA,NA,28244481,74.246,1.9635857469255391,NA,NA
Afghanistan,AFG,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3520011901855,64.8320007324219,36.4080009460449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,ALB,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.924,NA,NA,NA,NA,11.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1608800,NA,NA,NA,1114818,69.295,NA,NA,NA
Albania,ALB,1961,NA,NA,NA,44.96350364963504,12320,2900,67.12962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.766423357664234,0.26027232196650196,432000,NA,40.368,293932,845.2,NA,37.63,10.719,NA,NA,NA,NA,NA,30.15,NA,NA,NA,27400,347764,NA,24.08,NA,NA,NA,1.715328467153285,1659800,NA,NA,NA,1146208,69.057,2.776793980658106,NA,28750
Albania,ALB,1962,NA,NA,NA,44.96350364963504,12320,3800,87.1559633027523,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.912408759124089,0.2547742413892442,436000,1485,39.627,313508,941.8,NA,41.52,10.175,NA,NA,NA,NA,NA,30.98,NA,NA,NA,27400,332882,NA,24.44,NA,NA,-99,1.8613138686131385,1711319,NA,NA,NA,1180553,68.985,2.952387007017816,NA,28750
Albania,ALB,1963,NA,NA,NA,45,12330,3800,86.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05839416058394,0.2496282524717452,440000,NA,38.723,293449,982.3,NA,40.25,9.707,NA,NA,NA,NA,NA,29.05,NA,NA,NA,27400,298725,NA,24.45,NA,NA,NA,2.0072992700729926,1762621,NA,NA,NA,1214693,68.914,2.850839720167637,NA,28750
Albania,ALB,1964,NA,NA,NA,44.89051094890511,12300,4200,94.80812641083521,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.16788321167883,0.24419351371314704,443000,NA,37.695,350144,1023.3,NA,48.4,9.32,NA,NA,NA,NA,NA,33.44,NA,NA,NA,27400,342158,NA,24.09,NA,NA,NA,2.116788321167883,1814135,NA,NA,NA,1248887,68.842,2.7761384704953462,NA,28750
Albania,ALB,1965,NA,NA,NA,45.14598540145985,12370,4331,94.15217391304348,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.78832116788321,0.24667643719859222,460000,NA,36.599,335293,1037.3,NA,43.46,9.009,NA,NA,NA,NA,NA,31.39,NA,NA,NA,27400,323238,NA,24.98,NA,NA,NA,2.2627737226277373,1864791,NA,NA,NA,1282417,68.77,2.649382394693573,NA,28750
Albania,ALB,1966,NA,NA,NA,45.25547445255474,12400,4714,99.2421052631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.335766423357665,0.24809709527920848,475000,NA,35.496,433094,1318.6,NA,51.81,8.762,NA,NA,NA,NA,NA,35.31,NA,NA,NA,27400,328443,NA,25.85,NA,NA,NA,2.3722627737226274,1914573,NA,NA,NA,1315273,68.69800000000001,2.529767002601863,NA,28750
Albania,ALB,1967,NA,NA,NA,45.4014598540146,12440,5321,109.03688524590164,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.810218978102192,0.24827050088573555,488000,1485,34.435,487464,1464.1,NA,51.37,8.555,NA,NA,NA,NA,NA,37.09,NA,NA,NA,27400,332935,NA,29.09,NA,NA,-99,2.4817518248175183,1965598,NA,NA,NA,1348911,68.626,2.525335160742065,NA,28750
Albania,ALB,1968,NA,NA,NA,45.25547445255474,12400,5719,114.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.248175182481752,0.2472466611810874,500000,NA,33.458,502090,1553.7,NA,53.35,8.366,NA,NA,NA,NA,NA,38.03,NA,NA,NA,27400,323150,NA,27.47,NA,NA,NA,2.5547445255474455,2022272,NA,NA,NA,1386348,68.554,2.7375351249879607,NA,28750
Albania,ALB,1969,NA,NA,NA,45.07299270072993,12350,5884,115.37254901960785,NA,0,NA,0,NA,NA,NA,NA,NA,18.613138686131386,0.24499266222957733,510000,NA,32.59,528519,1639.8,NA,54.6,8.184,NA,NA,NA,NA,NA,39.23,NA,NA,NA,27400,322299,NA,28.05,NA,NA,NA,2.737226277372263,2081695,NA,NA,NA,1424962,68.452,2.747219519546477,NA,28750
Albania,ALB,1970,NA,NA,NA,44.89051094890511,12300,6015,115.4510556621881,55.97463808485299,987.1911071197013,75.96710540610559,563.5985876,NA,NA,NA,NA,NA,19.014598540145986,0.24397336616281406,521000,NA,31.837,538749,1646.1,NA,56.52,7.996,NA,NA,NA,NA,NA,40.37,NA,NA,NA,27400,327282,NA,29.03,NA,NA,NA,2.846715328467153,2135479,NA,NA,NA,1457678,68.26,2.269961201691291,NA,28750
Albania,ALB,1971,NA,NA,NA,43.79562043795621,12000,6700,126.41509433962264,55.21655094806812,948.3276975677857,75.45492186763215,570.4626757999999,NA,NA,NA,NA,NA,19.34306569343066,0.24224662260215837,530000,NA,31.183,547485,1753.6,NA,57.96,7.798,NA,NA,NA,NA,NA,42.46,NA,NA,NA,27400,312203,NA,30.93,NA,NA,NA,2.9197080291970803,2187853,NA,NA,NA,1489206,68.06700000000001,2.1398333301874124,NA,28750
Albania,ALB,1972,NA,NA,NA,42.846715328467155,11740,7400,137.03703703703704,53.55665230049219,930.3218957813898,74.96156448791838,567.3136927,NA,NA,NA,NA,NA,19.708029197080293,0.24073547362029596,540000,1485,30.587,585830,1768.7,NA,61.22,7.591,NA,NA,NA,NA,NA,43.26,NA,NA,NA,27400,331220,NA,30.45,NA,NA,-99,3.065693430656934,2243126,NA,NA,NA,1522477,67.87299999999999,2.2095521738286936,NA,28750
Albania,ALB,1973,NA,NA,NA,41.824817518248175,11460,8184,149.34306569343065,53.55946596575916,960.8943110518953,74.92591912544697,602.1399762,NA,NA,NA,NA,NA,20,0.23859781116986073,548000,NA,30.019,625498,1843,NA,66.82,7.382,NA,NA,NA,NA,NA,46.66,NA,NA,NA,27400,339400,NA,32.01,NA,NA,NA,3.2116788321167884,2296752,NA,NA,NA,1554419,67.679,2.076322861685834,NA,28750
Albania,ALB,1974,NA,NA,NA,40.948905109489054,11220,8700,156.1938958707361,54.302993808430855,985.7948284007304,74.83788419272715,613.2921951999999,NA,NA,NA,NA,NA,20.32846715328467,0.2370087706010406,557000,NA,29.473,646200,1934.5,NA,68.15,7.173,NA,NA,NA,NA,NA,47.65,NA,NA,NA,27400,334040,NA,32.89,NA,NA,NA,3.4671532846715327,2350124,NA,NA,NA,1585958,67.48400000000001,2.008679877468563,NA,28750
Albania,ALB,1975,NA,NA,NA,39.416058394160586,10800,9620,170.8703374777975,53.70926949805707,1001.5865703806174,74.75340277251725,611.8281954,NA,NA,NA,NA,NA,20.547445255474454,0.2341120852151357,563000,NA,28.949,666500,2028.9,NA,69.52,6.971,NA,NA,NA,NA,NA,47.85,NA,NA,NA,27400,328500,NA,33.15,NA,NA,NA,3.613138686131387,2404831,NA,NA,NA,1618163,67.288,2.0102914071562874,NA,28750
Albania,ALB,1976,NA,NA,NA,39.23357664233576,10750,9800,170.43478260869566,54.66718485777178,1062.2763360007639,76.06863809370644,703.81625,NA,NA,NA,NA,NA,20.985401459854014,0.23387997523719498,575000,NA,28.455,857000,2445.1,NA,77.12,6.784,NA,NA,NA,NA,NA,52.78,NA,NA,NA,27400,350500,NA,35.27,NA,NA,NA,4.014598540145985,2458526,NA,NA,NA,1649474,67.092,1.9164893991477905,NA,28750
Albania,ALB,1977,NA,NA,NA,40.47445255474453,11090,10000,172.41379310344826,54.99006534029072,1100.9560981779605,75.23294725275403,757.713067,NA,NA,NA,NA,NA,21.16788321167883,0.23074970579412513,580000,1485,28.004,910400,2550.1,NA,81.62,6.621,NA,NA,NA,NA,NA,55.52,NA,NA,NA,27400,357000,NA,36.3,NA,NA,-99,4.087591240875913,2513546,NA,NA,NA,1681437,66.895,1.9192335738529516,NA,28750
Albania,ALB,1978,NA,NA,NA,40.65693430656934,11140,10100,173.2418524871355,55.27374512054427,1168.089000883438,75.84620869502723,916.0448726,NA,NA,NA,NA,NA,21.27737226277372,0.2271783205638075,583000,NA,27.606,932800,2620.2,NA,82.77,6.485,NA,NA,NA,NA,NA,57.65,NA,NA,NA,27400,356000,NA,40.06,NA,76.5,NA,4.1605839416058394,2566266,NA,NA,NA,1711648,66.69800000000001,1.780786415422642,NA,28750
Albania,ALB,1979,NA,NA,NA,40.76642335766423,11170,10100,173.2418524871355,55.78042711759592,1217.128919705943,76.1662131404965,936.7707689,NA,NA,NA,NA,NA,21.27737226277372,0.22270336675539149,583000,NA,27.262,963800,2634.8,NA,85.38,6.378,NA,NA,NA,NA,NA,58.86,NA,NA,NA,27400,365800,NA,41.56,NA,71.2,NA,4.1605839416058394,2617832,NA,NA,NA,1740858,66.5,1.6921446036359695,NA,28750
Albania,ALB,1980,NA,NA,NA,40.802919708029194,11180,10105,172.73504273504275,56.411076078098596,1257.070060431957,75.24858143616463,933.0404211,NA,NA,NA,NA,NA,21.350364963503647,0.21893737156142018,585000,NA,26.981,880600,2364,NA,80.27,6.291,NA,NA,NA,NA,NA,57.75,NA,NA,NA,27400,372500,NA,42.7,NA,66.2,NA,4.2700729927007295,2671997,NA,NA,NA,1769877,66.238,1.6531957506506534,NA,28750
Albania,ALB,1981,NA,NA,NA,40.729927007299274,11160,10200,173.46938775510205,57.25735152982849,1279.988093449316,75.95396714208341,978.1484808000001,NA,NA,NA,NA,NA,21.45985401459854,0.2156962292777551,588000,NA,26.772,904200,2500.6,NA,83.95,6.215,NA,NA,NA,NA,NA,59.63,NA,NA,NA,27400,361600,NA,44.75,NA,61.5,NA,4.306569343065694,2726056,NA,NA,NA,1798543,65.976,1.606684003496393,NA,28750
Albania,ALB,1982,NA,NA,NA,40.65693430656934,11140,10300,174.87266553480475,57.49759676159969,1291.0222888865785,77.18990020532158,968.4755105,NA,NA,NA,NA,NA,21.496350364963504,0.21154496785162977,589000,1485,26.627,970400,2715.2,NA,88.22,6.14,NA,NA,NA,NA,NA,62.05,NA,NA,NA,27400,357400,NA,44.94,NA,57.1,-99,4.37956204379562,2784278,NA,NA,NA,1829633,65.713,1.713850761248423,NA,28750
Albania,ALB,1983,NA,NA,NA,40.51094890510949,11100,10420,176.9100169779287,57.03225243604394,1315.625702419905,67.34910135900222,997.5133996000001,NA,NA,NA,NA,NA,21.496350364963504,0.20710558516997427,589000,NA,26.528,1067000,3046,NA,98.74,6.061,NA,NA,NA,NA,NA,67.56,NA,NA,NA,27400,350300,NA,45.44,NA,53.2,NA,4.416058394160584,2843960,NA,NA,NA,1861315,65.44800000000001,1.716782688013943,NA,28750
Albania,ALB,1984,NA,NA,NA,40.620437956204384,11130,10200,173.1748726655348,56.44378478537509,1313.6105589315557,69.65809859676992,1019.5072238,NA,NA,NA,NA,NA,21.496350364963504,0.20279373329490927,589000,NA,26.452,1039400,2966.3,NA,90.23,5.98,NA,NA,NA,NA,NA,62.82,NA,NA,639.4847358482104,27400,350400,NA,44.17,0.604962027238728,49.7,NA,4.525547445255475,2904429,NA,NA,NA,1893194,65.18299999999999,1.698212263440984,NA,28750
Albania,ALB,1985,NA,NA,NA,40.58394160583942,11120,9950,168.93039049235995,55.14215571816044,1262.1984301731204,68.08647864298523,999.3039534000001,NA,NA,NA,NA,NA,21.496350364963504,0.1986668744405116,589000,NA,26.367,994900,2900.6,NA,90.17,5.907,NA,NA,NA,NA,NA,62.09,NA,NA,639.8659094457344,27400,343000,NA,43.38,0.692261979597307,46.5,NA,4.525547445255475,2964762,NA,NA,NA,1924635,64.917,1.6470989564151006,NA,28750
Albania,ALB,1986,NA,NA,NA,40.54744525547445,11110,10200,173.1748726655348,56.248776371668164,1332.2972673840577,66.6890635989149,1028.8221875,NA,NA,NA,NA,NA,21.496350364963504,0.19486309130940388,589000,NA,26.241,1046000,2990.3,NA,91.13,5.855,NA,NA,NA,NA,NA,61.52,NA,NA,693.8734746338873,27400,349800,NA,43.18,0.44084218450834,43.7,NA,4.525547445255475,3022635,NA,NA,NA,1954134,64.65,1.5210789174842123,NA,28750
Albania,ALB,1987,NA,NA,NA,40.54744525547445,11110,10630,180.16949152542372,58.346102833650704,1456.884683925408,68.19511899850393,1014.5784749,NA,NA,NA,NA,NA,21.532846715328464,0.19133449323113694,590000,1485,26.047,1025800,2965.6,NA,92.67,5.836,NA,NA,NA,NA,NA,64,NA,NA,674.7933830694916,27400,345900,NA,45.9,0.674240874724499,41.2,-99,4.525547445255475,3083605,NA,NA,NA,1985256,64.381,1.580074453134367,NA,28750
Albania,ALB,1988,NA,NA,NA,40.76642335766423,11170,11600,196.61016949152543,59.197570605197946,1542.8958814685766,68.91474680737049,1064.454905,NA,NA,NA,NA,NA,21.532846715328464,0.18775840648485712,590000,NA,25.762,997630,2875,NA,79.1,5.855,NA,NA,NA,NA,NA,61.88,NA,NA,652.774321396566,27400,347000,NA,50.02,3.64766856333234,39,NA,4.525547445255475,3142336,NA,NA,NA,2014614,64.112,1.4679740694623906,NA,28750
Albania,ALB,1989,NA,NA,NA,40.51094890510949,11100,12100,207.90378006872854,60.15937079497709,1593.218664574617,68.42893392286457,1159.6048573,NA,NA,NA,NA,NA,21.24087591240876,0.1803005815158446,582000,NA,25.372,1033350,2961.7,NA,93.97,5.908,NA,NA,NA,NA,NA,69.2,NA,NA,697.9955965765195,27400,348900,NA,52.68,3.65112929921301,37.1,NA,4.562043795620438,3227943,NA,NA,NA,2060783,63.842,2.265839389764557,NA,28750
Albania,ALB,1990,NA,NA,NA,40.912408759124084,11210,12300,212.43523316062175,60.901253556516664,1551.130567583057,68.70937601214476,1071.9454877,NA,NA,NA,NA,83.33,21.13138686131387,0.1761730110249618,579000,NA,24.867,897000,2794.4,NA,84.36,5.985,NA,NA,NA,NA,NA,68.73,28.78832072237113,7887.99987792969,617.2304355155054,27400,321000,NA,57.97,1.48916472245409,35.5,NA,4.562043795620438,3286542,26686.71094,4.562271722,1294.595459,2089320,63.572,1.375264651410049,4.734763179,28750
Albania,ALB,1991,NA,NA,NA,41.13138686131387,11270,9469,163.8235294117647,64.246395028872,1540.3008961777034,73.78745390636793,742.5187952,NA,NA,NA,NA,NA,21.094890510948904,0.17693209542088717,578000,NA,24.245,446152,2071.9,NA,60.62,6.073,55.9140014648438,65.7529983520508,48.4290008544922,NA,NA,58.65,28.71715239364737,7868.49975585938,336.5869945046292,27400,215339,NA,56.4,1.19099406658218,34.1,NA,4.562043795620438,3266790,NA,NA,NA,2067878,63.3,-1.0315693475705843,NA,28750
Albania,ALB,1992,NA,NA,NA,41.13138686131387,11270,9000,155.70934256055364,67.06045788999042,1521.5816713865156,66.78001984266726,676.0568133,NA,NA,NA,NA,NA,21.094890510948904,0.1780083331305845,578000,1485,23.529,428918,2158.6,NA,66.62,6.155,56.1339988708496,65.8939971923828,48.5019989013672,NA,NA,63.53,28.64598629248405,7849.00024414063,200.852219772323,27400,198700,NA,63.03,0.53033144991514,32.9,-443212,4.562043795620438,3247039,NA,NA,NA,2037549,62.751,-1.4775345785203655,NA,28750
Albania,ALB,1993,NA,NA,NA,41.09489051094891,11260,9049,156.82842287694973,69.2038317629337,1622.414631850218,78.01452322527305,728.3380498000001,NA,NA,NA,NA,NA,21.05839416058394,0.17878794169839868,577000,NA,22.742,665720,2685,NA,78.64,6.216,55.4700012207031,65.1969985961914,47.8079986572266,NA,NA,71.32,28.574817963760257,7829.50012207031,367.27922507758115,27400,247936,NA,67.34,0.355745825161751,31.8,NA,4.562043795620438,3227287,NA,NA,NA,2007405,62.201,-1.490477174490116,NA,28750
Albania,ALB,1994,NA,NA,NA,41.09489051094891,11260,9100,157.71230502599653,72.83114127105101,2027.5898405295516,80.51666903365862,861.1831837,NA,NA,NA,NA,NA,21.05839416058394,0.17988886173062438,577000,NA,21.902,646026,2460.9,NA,78.71,6.25,54.8409996032715,64.4990005493164,47.1349983215332,NA,NA,79.08,28.5036496350365,7810,586.4163396442615,27400,262515,NA,79.36,0.0863442176930927,30.8,NA,4.562043795620438,3207536,NA,NA,NA,1977318,61.646,-1.5101462152635095,NA,28750
Albania,ALB,1995,NA,NA,NA,41.13138686131387,11270,8938,154.90467937608318,75.51298294382278,2090.7506126605044,82.21163273614351,807.5700477,NA,NA,NA,NA,NA,21.05839416058394,0.18100348078790784,577000,NA,21.02,645400,2841.5,NA,81,6.25,54.2569999694824,64.2740020751953,46.257999420166,NA,NA,85.44,28.43248130631274,7790.49987792969,750.6044491788258,27400,227137,NA,89.36,0.0705768926326134,29.7,NA,4.562043795620438,3187784,NA,NA,NA,1947385,61.089,-1.5253934070866908,NA,28750
Albania,ALB,1996,NA,NA,NA,41.27737226277372,11310,8313,144.0727902946274,74.48682311052414,1950.3704250082753,81.76681887471568,736.632447,9.026216678570279,0.929813340466705,36.410703066490214,1165012358.981769,NA,21.05839416058394,0.1821319411761178,577000,NA,20.106,503714,2450.9,NA,80.08,6.213,53.9580001831055,64.2320022583008,45.9259986877441,NA,NA,86.52,28.361312977588977,7770.99975585938,1009.9776675210585,27400,205526,NA,93.67,0.117981162916024,28.6,NA,4.562043795620438,3168033,NA,NA,NA,1917515,60.527,-1.5457370040591771,NA,28750
Albania,ALB,1997,NA,NA,NA,41.42335766423358,11350,7910,136.85121107266437,73.6305826130254,1810.1784213081842,81.77127090789571,694.1088914000001,14.04184155885901,1.1856165844753115,31.543342557731364,712411315.6100887,NA,21.094890510948904,0.18359225240694843,578000,1485,19.173,602043,2833.3,NA,82.79,6.147,54.4990005493164,64.9509963989258,46.3370018005371,NA,NA,81.76,28.290146876425652,7751.50024414063,717.3805673917342,27400,212488,NA,82.58,0.0215337744952462,27.5,-179606,4.452554744525548,3148281,NA,NA,NA,1887867,59.965,-1.5582456587770859,NA,28750
Albania,ALB,1998,NA,NA,NA,41.56934306569343,11390,8150,141.24783362218372,72.36171279241364,1716.05078270081,80.79632495293313,751.6688141,8.756114178925555,1.4632322795126351,28.785575598454464,732871328.393755,NA,21.05839416058394,0.18443166599009758,577000,NA,18.238,605746,2872.1,NA,89.18,6.067,53.7039985656738,64.3280029296875,45.75,NA,NA,84.3,28.218978547701862,7732.00012207031,813.790263555599,27400,210906,NA,80.99,0.108511225017455,26.4,NA,4.452554744525548,3128530,NA,NA,NA,1858316,59.399,-1.5776919046382527,NA,28750
Albania,ALB,1999,NA,NA,NA,41.78832116788321,11450,8200,142.11438474870016,75.0488569650838,1768.8039951529704,76.14182596205038,704.9536896000001,4.471989116726539,3.765241455188792,25.91887250682855,832545039.8262129,NA,21.05839416058394,0.18560347506319202,577000,NA,17.321,497500,2798.1,NA,81.76,5.983,52.6510009765625,63.7430000305176,44.6220016479492,NA,NA,82.14,28.147810218978105,7712.5,1033.2416930931995,27400,177800,NA,84.59,0.022340402346319,25.3,NA,4.452554744525548,3108778,NA,NA,NA,1828925,58.831,-1.5942338726569047,NA,28750
